"date","dayno","seasnum","ht","at","hsc","asc"
20060102,5574,13,"westbromwich","astonvilla",1,2
20060102,5574,13,"westham","chelsea",1,3
20060103,5575,13,"arsenal","manchesteru",0,0
20060104,5576,13,"manchesterc","tottenham",0,2
20060114,5586,13,"arsenal","middlesbrough",7,0
20060114,5586,13,"astonvilla","westham",1,2
20060114,5586,13,"blackburn","bolton",0,0
20060114,5586,13,"charlton","birmingham",2,0
20060114,5586,13,"fulham","newcastle",1,0
20060114,5586,13,"liverpool","tottenham",1,0
20060114,5586,13,"manchesterc","manchesteru",3,1
20060114,5586,13,"portsmouth","everton",0,1
20060115,5587,13,"sunderland","chelsea",1,2
20060115,5587,13,"wigan","westbromwich",0,1
20060121,5593,13,"birmingham","portsmouth",5,0
20060121,5593,13,"bolton","manchesterc",2,0
20060121,5593,13,"everton","arsenal",1,0
20060121,5593,13,"middlesbrough","wigan",2,3
20060121,5593,13,"newcastle","blackburn",0,1
20060121,5593,13,"tottenham","astonvilla",0,0
20060121,5593,13,"westbromwich","sunderland",0,1
20060122,5594,13,"chelsea","charlton",1,1
20060122,5594,13,"manchesteru","liverpool",1,0
20060123,5595,13,"westham","fulham",2,1
20060131,5603,13,"charlton","westbromwich",0,0
20060131,5603,13,"fulham","tottenham",1,0
20060131,5603,13,"sunderland","middlesbrough",0,3
20060131,5603,13,"wigan","everton",1,1
20060201,5604,13,"arsenal","westham",2,3
20060201,5604,13,"astonvilla","chelsea",1,1
20060201,5604,13,"blackburn","manchesteru",4,3
20060201,5604,13,"liverpool","birmingham",1,1
20060201,5604,13,"manchesterc","newcastle",3,0
20060201,5604,13,"portsmouth","bolton",1,1
20060204,5607,13,"birmingham","arsenal",0,2
20060204,5607,13,"bolton","wigan",1,1
20060204,5607,13,"everton","manchesterc",1,0
20060204,5607,13,"manchesteru","fulham",4,2
20060204,5607,13,"middlesbrough","astonvilla",0,4
20060204,5607,13,"newcastle","portsmouth",2,0
20060204,5607,13,"westbromwich","blackburn",2,0
20060204,5607,13,"westham","sunderland",2,0
20060205,5608,13,"chelsea","liverpool",2,0
20060205,5608,13,"tottenham","charlton",3,1
20060208,5611,13,"charlton","liverpool",2,0
20060211,5614,13,"arsenal","bolton",1,1
20060211,5614,13,"astonvilla","newcastle",1,2
20060211,5614,13,"everton","blackburn",1,0
20060211,5614,13,"fulham","westbromwich",6,1
20060211,5614,13,"middlesbrough","chelsea",3,0
20060211,5614,13,"portsmouth","manchesteru",1,3
20060211,5614,13,"wigan","liverpool",0,1
20060212,5615,13,"manchesterc","charlton",3,2
20060212,5615,13,"sunderland","tottenham",1,1
20060213,5616,13,"westham","birmingham",3,0
20060214,5617,13,"liverpool","arsenal",1,0
20060215,5618,13,"blackburn","sunderland",2,0
20060219,5622,13,"tottenham","wigan",2,2
20060222,5625,13,"newcastle","charlton",0,0
20060225,5628,13,"birmingham","sunderland",1,0
20060225,5628,13,"blackburn","arsenal",1,0
20060225,5628,13,"charlton","astonvilla",0,0
20060225,5628,13,"chelsea","portsmouth",2,0
20060225,5628,13,"newcastle","everton",2,0
20060226,5629,13,"bolton","fulham",2,1
20060226,5629,13,"liverpool","manchesterc",1,0
20060226,5629,13,"westbromwich","middlesbrough",0,2
20060304,5635,13,"astonvilla","portsmouth",1,0
20060304,5635,13,"fulham","arsenal",0,4
20060304,5635,13,"liverpool","charlton",0,0
20060304,5635,13,"middlesbrough","birmingham",1,0
20060304,5635,13,"newcastle","bolton",3,1
20060304,5635,13,"westbromwich","chelsea",1,2
20060304,5635,13,"westham","everton",2,2
20060305,5636,13,"manchesterc","sunderland",2,1
20060305,5636,13,"tottenham","blackburn",3,2
20060306,5637,13,"wigan","manchesteru",1,2
20060311,5642,13,"birmingham","westbromwich",1,1
20060311,5642,13,"blackburn","astonvilla",2,0
20060311,5642,13,"bolton","westham",4,1
20060311,5642,13,"chelsea","tottenham",2,1
20060311,5642,13,"everton","fulham",3,1
20060311,5642,13,"portsmouth","manchesterc",2,1
20060311,5642,13,"sunderland","wigan",0,1
20060312,5643,13,"arsenal","liverpool",2,1
20060312,5643,13,"charlton","middlesbrough",2,1
20060312,5643,13,"manchesteru","newcastle",2,0
20060315,5646,13,"liverpool","fulham",5,1
20060318,5649,13,"arsenal","charlton",3,0
20060318,5649,13,"birmingham","tottenham",0,2
20060318,5649,13,"blackburn","middlesbrough",3,2
20060318,5649,13,"bolton","sunderland",2,0
20060318,5649,13,"everton","astonvilla",4,1
20060318,5649,13,"manchesterc","wigan",0,1
20060318,5649,13,"westbromwich","manchesteru",1,2
20060318,5649,13,"westham","portsmouth",2,4
20060319,5650,13,"fulham","chelsea",1,0
20060319,5650,13,"newcastle","liverpool",1,3
20060325,5656,13,"astonvilla","fulham",0,0
20060325,5656,13,"chelsea","manchesterc",2,0
20060325,5656,13,"liverpool","everton",3,1
20060325,5656,13,"sunderland","blackburn",0,1
20060325,5656,13,"wigan","westham",1,2
20060326,5657,13,"charlton","newcastle",3,1
20060326,5657,13,"manchesteru","birmingham",3,0
20060326,5657,13,"middlesbrough","bolton",4,3
20060327,5658,13,"tottenham","westbromwich",2,1
20060329,5660,13,"manchesteru","westham",1,0
20060401,5663,13,"arsenal","astonvilla",5,0
20060401,5663,13,"birmingham","chelsea",0,0
20060401,5663,13,"bolton","manchesteru",1,2
20060401,5663,13,"everton","sunderland",2,2
20060401,5663,13,"fulham","portsmouth",1,3
20060401,5663,13,"newcastle","tottenham",3,1
20060401,5663,13,"westbromwich","liverpool",0,2
20060402,5664,13,"manchesterc","middlesbrough",0,1
20060402,5664,13,"westham","charlton",0,0
20060403,5665,13,"blackburn","wigan",1,1
20060404,5666,13,"birmingham","bolton",1,0
20060408,5670,13,"charlton","everton",0,0
20060408,5670,13,"portsmouth","blackburn",2,2
20060408,5670,13,"tottenham","manchesterc",2,1
20060408,5670,13,"wigan","birmingham",1,1
20060409,5671,13,"astonvilla","westbromwich",0,0
20060409,5671,13,"chelsea","westham",4,1
20060409,5671,13,"liverpool","bolton",1,0
20060409,5671,13,"manchesteru","arsenal",2,0
20060409,5671,13,"middlesbrough","newcastle",1,2
20060412,5674,13,"portsmouth","arsenal",1,1
20060414,5676,13,"manchesteru","sunderland",0,0
20060415,5677,13,"arsenal","westbromwich",3,1
20060415,5677,13,"bolton","chelsea",0,2
20060415,5677,13,"everton","tottenham",0,1
20060415,5677,13,"fulham","charlton",2,1
20060415,5677,13,"newcastle","wigan",3,1
20060415,5677,13,"portsmouth","middlesbrough",1,0
20060415,5677,13,"westham","manchesterc",1,0
20060416,5678,13,"astonvilla","birmingham",3,1
20060416,5678,13,"blackburn","liverpool",0,1
20060417,5679,13,"charlton","portsmouth",2,1
20060417,5679,13,"chelsea","everton",3,0
20060417,5679,13,"middlesbrough","westham",2,0
20060417,5679,13,"sunderland","newcastle",1,4
20060417,5679,13,"tottenham","manchesteru",1,2
20060417,5679,13,"westbromwich","bolton",0,0
20060418,5680,13,"wigan","astonvilla",3,2
20060419,5681,13,"birmingham","blackburn",2,1
20060422,5684,13,"arsenal","tottenham",1,1
20060422,5684,13,"bolton","charlton",4,1
20060422,5684,13,"everton","birmingham",0,0
20060422,5684,13,"newcastle","westbromwich",3,0
20060422,5684,13,"portsmouth","sunderland",2,1
20060424,5686,13,"fulham","wigan",1,0
20060425,5687,13,"astonvilla","manchesterc",0,1
20060426,5688,13,"westham","liverpool",1,2
20060429,5691,13,"birmingham","newcastle",0,0
20060429,5691,13,"charlton","blackburn",0,2
20060429,5691,13,"chelsea","manchesteru",3,0
20060429,5691,13,"liverpool","astonvilla",3,1
20060429,5691,13,"manchesterc","fulham",1,2
20060429,5691,13,"middlesbrough","everton",0,1
20060429,5691,13,"wigan","portsmouth",1,2
20060430,5692,13,"tottenham","bolton",1,0
20060501,5693,13,"manchesteru","middlesbrough",0,0
20060501,5693,13,"sunderland","arsenal",0,3
20060501,5693,13,"westbromwich","westham",0,1
20060502,5694,13,"blackburn","chelsea",1,0
20060503,5695,13,"bolton","middlesbrough",1,1
20060504,5696,13,"manchesterc","arsenal",1,3
20060504,5696,13,"sunderland","fulham",2,1
20060507,5699,13,"arsenal","wigan",4,2
20060507,5699,13,"astonvilla","sunderland",2,1
20060507,5699,13,"blackburn","manchesterc",2,0
20060507,5699,13,"bolton","birmingham",1,0
20060507,5699,13,"everton","westbromwich",2,2
20060507,5699,13,"fulham","middlesbrough",1,0
20060507,5699,13,"manchesteru","charlton",4,0
20060507,5699,13,"newcastle","chelsea",1,0
20060507,5699,13,"portsmouth","liverpool",1,3
20060507,5699,13,"westham","tottenham",2,1
20060819,5803,14,"arsenal","astonvilla",1,1
20060819,5803,14,"bolton","tottenham",2,0
20060819,5803,14,"everton","watford",2,1
20060819,5803,14,"newcastle","wigan",2,1
20060819,5803,14,"portsmouth","blackburn",3,0
20060819,5803,14,"reading","middlesbrough",3,2
20060819,5803,14,"sheffieldu","liverpool",1,1
20060819,5803,14,"westham","charlton",3,1
20060820,5804,14,"chelsea","manchesterc",3,0
20060820,5804,14,"manchesteru","fulham",5,1
20060822,5806,14,"tottenham","sheffieldu",2,0
20060822,5806,14,"watford","westham",1,1
20060823,5807,14,"astonvilla","reading",2,1
20060823,5807,14,"blackburn","everton",1,1
20060823,5807,14,"charlton","manchesteru",0,3
20060823,5807,14,"fulham","bolton",1,1
20060823,5807,14,"manchesterc","portsmouth",0,0
20060823,5807,14,"middlesbrough","chelsea",2,1
20060826,5810,14,"charlton","bolton",2,0
20060826,5810,14,"fulham","sheffieldu",1,0
20060826,5810,14,"liverpool","westham",2,1
20060826,5810,14,"manchesterc","arsenal",1,0
20060826,5810,14,"tottenham","everton",0,2
20060826,5810,14,"watford","manchesteru",1,2
20060826,5810,14,"wigan","reading",1,0
20060827,5811,14,"astonvilla","newcastle",2,0
20060827,5811,14,"blackburn","chelsea",0,2
20060828,5812,14,"middlesbrough","portsmouth",0,4
20060909,5824,14,"arsenal","middlesbrough",1,1
20060909,5824,14,"bolton","watford",1,0
20060909,5824,14,"chelsea","charlton",2,1
20060909,5824,14,"everton","liverpool",3,0
20060909,5824,14,"manchesteru","tottenham",1,0
20060909,5824,14,"newcastle","fulham",1,2
20060909,5824,14,"portsmouth","wigan",1,0
20060909,5824,14,"sheffieldu","blackburn",0,0
20060910,5825,14,"westham","astonvilla",1,1
20060911,5826,14,"reading","manchesterc",1,0
20060916,5831,14,"bolton","middlesbrough",0,0
20060916,5831,14,"charlton","portsmouth",0,1
20060916,5831,14,"everton","wigan",2,2
20060916,5831,14,"sheffieldu","reading",1,2
20060916,5831,14,"watford","astonvilla",0,0
20060917,5832,14,"blackburn","manchesterc",4,2
20060917,5832,14,"chelsea","liverpool",1,0
20060917,5832,14,"manchesteru","arsenal",0,1
20060917,5832,14,"tottenham","fulham",0,0
20060917,5832,14,"westham","newcastle",0,2
20060920,5835,14,"liverpool","newcastle",2,0
20060923,5838,14,"arsenal","sheffieldu",3,0
20060923,5838,14,"astonvilla","charlton",2,0
20060923,5838,14,"fulham","chelsea",0,2
20060923,5838,14,"liverpool","tottenham",3,0
20060923,5838,14,"manchesterc","westham",2,0
20060923,5838,14,"middlesbrough","blackburn",0,1
20060923,5838,14,"reading","manchesteru",1,1
20060923,5838,14,"wigan","watford",1,1
20060924,5839,14,"newcastle","everton",1,1
20060925,5840,14,"portsmouth","bolton",0,1
20060930,5845,14,"bolton","liverpool",2,0
20060930,5845,14,"charlton","arsenal",1,2
20060930,5845,14,"chelsea","astonvilla",1,1
20060930,5845,14,"everton","manchesterc",1,1
20060930,5845,14,"sheffieldu","middlesbrough",2,1
20061001,5846,14,"blackburn","wigan",2,1
20061001,5846,14,"manchesteru","newcastle",2,0
20061001,5846,14,"tottenham","portsmouth",2,1
20061001,5846,14,"westham","reading",0,1
20061002,5847,14,"watford","fulham",3,3
20061014,5859,14,"arsenal","watford",3,0
20061014,5859,14,"astonvilla","tottenham",1,1
20061014,5859,14,"liverpool","blackburn",1,1
20061014,5859,14,"manchesterc","sheffieldu",0,0
20061014,5859,14,"middlesbrough","everton",2,1
20061014,5859,14,"portsmouth","westham",2,0
20061014,5859,14,"reading","chelsea",0,1
20061014,5859,14,"wigan","manchesteru",1,3
20061015,5860,14,"newcastle","bolton",1,2
20061016,5861,14,"fulham","charlton",2,1
20061021,5866,14,"astonvilla","fulham",1,1
20061021,5866,14,"charlton","watford",0,0
20061021,5866,14,"chelsea","portsmouth",2,1
20061021,5866,14,"everton","sheffieldu",2,0
20061021,5866,14,"wigan","manchesterc",4,0
20061022,5867,14,"blackburn","bolton",0,1
20061022,5867,14,"manchesteru","liverpool",2,0
20061022,5867,14,"middlesbrough","newcastle",1,0
20061022,5867,14,"reading","arsenal",0,4
20061022,5867,14,"tottenham","westham",1,0
20061028,5873,14,"arsenal","everton",1,1
20061028,5873,14,"bolton","manchesteru",0,4
20061028,5873,14,"fulham","wigan",0,1
20061028,5873,14,"liverpool","astonvilla",3,1
20061028,5873,14,"newcastle","charlton",0,0
20061028,5873,14,"portsmouth","reading",3,1
20061028,5873,14,"sheffieldu","chelsea",0,2
20061028,5873,14,"watford","tottenham",0,0
20061029,5874,14,"westham","blackburn",2,1
20061030,5875,14,"manchesterc","middlesbrough",1,0
20061104,5880,14,"bolton","wigan",0,1
20061104,5880,14,"charlton","manchesterc",1,0
20061104,5880,14,"fulham","everton",1,0
20061104,5880,14,"liverpool","reading",2,0
20061104,5880,14,"manchesteru","portsmouth",3,0
20061104,5880,14,"newcastle","sheffieldu",0,1
20061104,5880,14,"watford","middlesbrough",2,0
20061105,5881,14,"astonvilla","blackburn",2,0
20061105,5881,14,"tottenham","chelsea",2,1
20061105,5881,14,"westham","arsenal",1,0
20061111,5887,14,"blackburn","manchesteru",0,1
20061111,5887,14,"chelsea","watford",4,0
20061111,5887,14,"everton","astonvilla",0,1
20061111,5887,14,"manchesterc","newcastle",0,0
20061111,5887,14,"middlesbrough","westham",1,0
20061111,5887,14,"portsmouth","fulham",1,1
20061111,5887,14,"sheffieldu","bolton",2,2
20061111,5887,14,"wigan","charlton",3,2
20061112,5888,14,"arsenal","liverpool",3,0
20061112,5888,14,"reading","tottenham",3,1
20061118,5894,14,"arsenal","newcastle",1,1
20061118,5894,14,"chelsea","westham",1,0
20061118,5894,14,"everton","bolton",1,0
20061118,5894,14,"manchesterc","fulham",3,1
20061118,5894,14,"middlesbrough","liverpool",0,0
20061118,5894,14,"portsmouth","watford",2,1
20061118,5894,14,"reading","charlton",2,0
20061118,5894,14,"sheffieldu","manchesteru",1,2
20061119,5895,14,"blackburn","tottenham",1,1
20061119,5895,14,"wigan","astonvilla",0,0
20061125,5901,14,"astonvilla","middlesbrough",1,1
20061125,5901,14,"bolton","arsenal",3,1
20061125,5901,14,"charlton","everton",1,1
20061125,5901,14,"fulham","reading",0,1
20061125,5901,14,"liverpool","manchesterc",1,0
20061125,5901,14,"westham","sheffieldu",1,0
20061126,5902,14,"manchesteru","chelsea",1,1
20061126,5902,14,"newcastle","portsmouth",1,0
20061126,5902,14,"tottenham","wigan",3,1
20061128,5904,14,"watford","sheffieldu",0,1
20061129,5905,14,"astonvilla","manchesterc",1,3
20061129,5905,14,"bolton","chelsea",0,1
20061129,5905,14,"fulham","arsenal",2,1
20061129,5905,14,"liverpool","portsmouth",0,0
20061129,5905,14,"manchesteru","everton",3,0
20061202,5908,14,"arsenal","tottenham",3,0
20061202,5908,14,"blackburn","fulham",2,0
20061202,5908,14,"middlesbrough","manchesteru",1,2
20061202,5908,14,"portsmouth","astonvilla",2,2
20061202,5908,14,"reading","bolton",1,0
20061202,5908,14,"sheffieldu","charlton",2,1
20061202,5908,14,"wigan","liverpool",0,4
20061203,5909,14,"everton","westham",2,0
20061204,5910,14,"manchesterc","watford",0,0
20061205,5911,14,"charlton","blackburn",1,0
20061205,5911,14,"tottenham","middlesbrough",2,1
20061206,5912,14,"newcastle","reading",3,2
20061206,5912,14,"westham","wigan",0,2
20061209,5915,14,"blackburn","newcastle",1,3
20061209,5915,14,"bolton","westham",4,0
20061209,5915,14,"liverpool","fulham",4,0
20061209,5915,14,"manchesteru","manchesterc",3,1
20061209,5915,14,"middlesbrough","wigan",1,1
20061209,5915,14,"portsmouth","everton",2,0
20061209,5915,14,"tottenham","charlton",5,1
20061209,5915,14,"watford","reading",0,0
20061210,5916,14,"chelsea","arsenal",1,1
20061211,5917,14,"sheffieldu","astonvilla",2,2
20061213,5919,14,"chelsea","newcastle",1,0
20061213,5919,14,"wigan","arsenal",0,1
20061216,5922,14,"arsenal","portsmouth",2,2
20061216,5922,14,"astonvilla","bolton",0,1
20061216,5922,14,"charlton","liverpool",0,3
20061216,5922,14,"newcastle","watford",2,1
20061216,5922,14,"reading","blackburn",1,2
20061216,5922,14,"wigan","sheffieldu",0,1
20061217,5923,14,"everton","chelsea",2,3
20061217,5923,14,"manchesterc","tottenham",1,2
20061217,5923,14,"westham","manchesteru",1,0
20061218,5924,14,"fulham","middlesbrough",2,1
20061223,5929,14,"arsenal","blackburn",6,2
20061223,5929,14,"astonvilla","manchesteru",0,3
20061223,5929,14,"fulham","westham",0,0
20061223,5929,14,"liverpool","watford",2,0
20061223,5929,14,"manchesterc","bolton",0,2
20061223,5929,14,"middlesbrough","charlton",2,0
20061223,5929,14,"newcastle","tottenham",3,1
20061223,5929,14,"portsmouth","sheffieldu",3,1
20061223,5929,14,"reading","everton",0,2
20061223,5929,14,"wigan","chelsea",2,3
20061226,5932,14,"blackburn","liverpool",1,0
20061226,5932,14,"bolton","newcastle",2,1
20061226,5932,14,"chelsea","reading",2,2
20061226,5932,14,"everton","middlesbrough",0,0
20061226,5932,14,"manchesteru","wigan",3,1
20061226,5932,14,"sheffieldu","manchesterc",0,1
20061226,5932,14,"tottenham","astonvilla",2,1
20061226,5932,14,"watford","arsenal",1,2
20061226,5932,14,"westham","portsmouth",1,2
20061227,5933,14,"charlton","fulham",2,2
20061230,5936,14,"blackburn","middlesbrough",2,1
20061230,5936,14,"bolton","portsmouth",3,2
20061230,5936,14,"charlton","astonvilla",2,1
20061230,5936,14,"chelsea","fulham",2,2
20061230,5936,14,"everton","newcastle",3,0
20061230,5936,14,"manchesteru","reading",3,2
20061230,5936,14,"sheffieldu","arsenal",1,0
20061230,5936,14,"tottenham","liverpool",0,1
20061230,5936,14,"westham","manchesterc",0,1
20070101,5938,14,"fulham","watford",0,0
20070101,5938,14,"liverpool","bolton",3,0
20070101,5938,14,"manchesterc","everton",2,1
20070101,5938,14,"middlesbrough","sheffieldu",3,1
20070101,5938,14,"newcastle","manchesteru",2,2
20070101,5938,14,"portsmouth","tottenham",1,1
20070101,5938,14,"reading","westham",6,0
20070101,5938,14,"wigan","blackburn",0,3
20070102,5939,14,"arsenal","charlton",4,0
20070102,5939,14,"astonvilla","chelsea",0,0
20070113,5950,14,"blackburn","arsenal",0,2
20070113,5950,14,"bolton","manchesterc",0,0
20070113,5950,14,"charlton","middlesbrough",1,3
20070113,5950,14,"chelsea","wigan",4,0
20070113,5950,14,"manchesteru","astonvilla",3,1
20070113,5950,14,"sheffieldu","portsmouth",1,1
20070113,5950,14,"watford","liverpool",0,3
20070113,5950,14,"westham","fulham",3,3
20070114,5951,14,"everton","reading",1,1
20070114,5951,14,"tottenham","newcastle",2,3
20070120,5957,14,"astonvilla","watford",2,0
20070120,5957,14,"fulham","tottenham",1,1
20070120,5957,14,"liverpool","chelsea",2,0
20070120,5957,14,"manchesterc","blackburn",0,3
20070120,5957,14,"middlesbrough","bolton",5,1
20070120,5957,14,"newcastle","westham",2,2
20070120,5957,14,"portsmouth","charlton",0,1
20070120,5957,14,"reading","sheffieldu",3,1
20070121,5958,14,"arsenal","manchesteru",2,1
20070121,5958,14,"wigan","everton",0,2
20070123,5960,14,"watford","blackburn",2,1
20070130,5967,14,"portsmouth","middlesbrough",0,0
20070130,5967,14,"reading","wigan",3,2
20070130,5967,14,"sheffieldu","fulham",2,0
20070130,5967,14,"westham","liverpool",1,2
20070131,5968,14,"bolton","charlton",1,1
20070131,5968,14,"chelsea","blackburn",3,0
20070131,5968,14,"manchesteru","watford",4,0
20070131,5968,14,"newcastle","astonvilla",3,1
20070203,5971,14,"astonvilla","westham",1,0
20070203,5971,14,"blackburn","sheffieldu",2,1
20070203,5971,14,"charlton","chelsea",0,1
20070203,5971,14,"fulham","newcastle",2,1
20070203,5971,14,"liverpool","everton",0,0
20070203,5971,14,"manchesterc","reading",0,2
20070203,5971,14,"middlesbrough","arsenal",1,1
20070203,5971,14,"watford","bolton",0,1
20070203,5971,14,"wigan","portsmouth",1,0
20070204,5972,14,"tottenham","manchesteru",0,4
20070210,5978,14,"chelsea","middlesbrough",3,0
20070210,5978,14,"everton","blackburn",1,0
20070210,5978,14,"manchesteru","charlton",2,0
20070210,5978,14,"newcastle","liverpool",2,1
20070210,5978,14,"portsmouth","manchesterc",2,1
20070210,5978,14,"reading","astonvilla",2,0
20070210,5978,14,"sheffieldu","tottenham",2,1
20070210,5978,14,"westham","watford",0,1
20070211,5979,14,"arsenal","wigan",2,1
20070211,5979,14,"bolton","fulham",2,1
20070221,5989,14,"everton","tottenham",1,2
20070221,5989,14,"watford","wigan",1,1
20070224,5992,14,"charlton","westham",4,0
20070224,5992,14,"fulham","manchesteru",1,2
20070224,5992,14,"liverpool","sheffieldu",4,0
20070224,5992,14,"middlesbrough","reading",2,1
20070224,5992,14,"watford","everton",0,3
20070225,5993,14,"blackburn","portsmouth",3,0
20070225,5993,14,"tottenham","bolton",4,1
20070225,5993,14,"wigan","newcastle",1,0
20070303,5999,14,"arsenal","reading",2,1
20070303,5999,14,"fulham","astonvilla",1,1
20070303,5999,14,"liverpool","manchesteru",0,1
20070303,5999,14,"manchesterc","wigan",0,1
20070303,5999,14,"newcastle","middlesbrough",0,0
20070303,5999,14,"portsmouth","chelsea",0,2
20070303,5999,14,"sheffieldu","everton",1,1
20070303,5999,14,"watford","charlton",2,2
20070304,6000,14,"bolton","blackburn",1,2
20070304,6000,14,"westham","tottenham",3,4
20070314,6010,14,"astonvilla","arsenal",0,1
20070314,6010,14,"manchesterc","chelsea",0,1
20070317,6013,14,"blackburn","westham",1,2
20070317,6013,14,"chelsea","sheffieldu",3,0
20070317,6013,14,"manchesteru","bolton",4,1
20070317,6013,14,"middlesbrough","manchesterc",0,2
20070317,6013,14,"reading","portsmouth",0,0
20070317,6013,14,"tottenham","watford",3,1
20070317,6013,14,"wigan","fulham",0,0
20070318,6014,14,"astonvilla","liverpool",0,0
20070318,6014,14,"charlton","newcastle",2,0
20070318,6014,14,"everton","arsenal",1,0
20070331,6027,14,"bolton","sheffieldu",1,0
20070331,6027,14,"charlton","wigan",1,0
20070331,6027,14,"fulham","portsmouth",1,1
20070331,6027,14,"liverpool","arsenal",4,1
20070331,6027,14,"manchesteru","blackburn",4,1
20070331,6027,14,"newcastle","manchesterc",0,1
20070331,6027,14,"watford","chelsea",0,1
20070331,6027,14,"westham","middlesbrough",2,0
20070401,6028,14,"tottenham","reading",1,0
20070402,6029,14,"astonvilla","everton",1,1
20070406,6033,14,"everton","fulham",4,1
20070406,6033,14,"manchesterc","charlton",0,0
20070407,6034,14,"arsenal","westham",0,1
20070407,6034,14,"blackburn","astonvilla",1,2
20070407,6034,14,"chelsea","tottenham",1,0
20070407,6034,14,"middlesbrough","watford",4,1
20070407,6034,14,"portsmouth","manchesteru",2,1
20070407,6034,14,"reading","liverpool",1,2
20070407,6034,14,"sheffieldu","newcastle",1,2
20070407,6034,14,"wigan","bolton",1,3
20070409,6036,14,"astonvilla","wigan",1,1
20070409,6036,14,"bolton","everton",1,1
20070409,6036,14,"charlton","reading",0,0
20070409,6036,14,"fulham","manchesterc",1,3
20070409,6036,14,"newcastle","arsenal",0,0
20070409,6036,14,"watford","portsmouth",4,2
20070414,6041,14,"arsenal","bolton",2,1
20070414,6041,14,"manchesterc","liverpool",0,0
20070414,6041,14,"middlesbrough","astonvilla",1,3
20070414,6041,14,"portsmouth","newcastle",2,1
20070414,6041,14,"reading","fulham",1,0
20070414,6041,14,"sheffieldu","westham",3,0
20070415,6042,14,"everton","charlton",2,1
20070415,6042,14,"wigan","tottenham",3,3
20070417,6044,14,"arsenal","manchesterc",3,1
20070417,6044,14,"manchesteru","sheffieldu",2,0
20070418,6045,14,"blackburn","watford",3,1
20070418,6045,14,"liverpool","middlesbrough",2,0
20070418,6045,14,"westham","chelsea",1,4
20070421,6048,14,"bolton","reading",1,3
20070421,6048,14,"charlton","sheffieldu",1,1
20070421,6048,14,"fulham","blackburn",1,1
20070421,6048,14,"liverpool","wigan",2,0
20070421,6048,14,"manchesteru","middlesbrough",1,1
20070421,6048,14,"tottenham","arsenal",2,2
20070421,6048,14,"watford","manchesterc",1,1
20070421,6048,14,"westham","everton",1,0
20070422,6049,14,"astonvilla","portsmouth",0,0
20070422,6049,14,"newcastle","chelsea",0,0
20070428,6055,14,"blackburn","charlton",4,1
20070428,6055,14,"chelsea","bolton",2,2
20070428,6055,14,"everton","manchesteru",2,4
20070428,6055,14,"manchesterc","astonvilla",0,2
20070428,6055,14,"middlesbrough","tottenham",2,3
20070428,6055,14,"portsmouth","liverpool",2,1
20070428,6055,14,"sheffieldu","watford",1,0
20070428,6055,14,"wigan","westham",0,3
20070429,6056,14,"arsenal","fulham",3,1
20070430,6057,14,"reading","newcastle",1,0
20070505,6062,14,"astonvilla","sheffieldu",3,0
20070505,6062,14,"everton","portsmouth",3,0
20070505,6062,14,"fulham","liverpool",1,0
20070505,6062,14,"manchesterc","manchesteru",0,1
20070505,6062,14,"newcastle","blackburn",0,2
20070505,6062,14,"reading","watford",0,2
20070505,6062,14,"westham","bolton",3,1
20070505,6062,14,"wigan","middlesbrough",0,1
20070506,6063,14,"arsenal","chelsea",1,1
20070507,6064,14,"charlton","tottenham",0,2
20070509,6066,14,"chelsea","manchesteru",0,0
20070510,6067,14,"tottenham","blackburn",1,1
20070513,6070,14,"blackburn","reading",3,3
20070513,6070,14,"bolton","astonvilla",2,2
20070513,6070,14,"chelsea","everton",1,1
20070513,6070,14,"liverpool","charlton",2,2
20070513,6070,14,"manchesteru","westham",0,1
20070513,6070,14,"middlesbrough","fulham",3,1
20070513,6070,14,"portsmouth","arsenal",0,0
20070513,6070,14,"sheffieldu","wigan",1,2
20070513,6070,14,"tottenham","manchesterc",2,1
20070513,6070,14,"watford","newcastle",1,1
20070811,6160,15,"astonvilla","liverpool",1,2
20070811,6160,15,"bolton","newcastle",1,3
20070811,6160,15,"derby","portsmouth",2,2
20070811,6160,15,"everton","wigan",2,1
20070811,6160,15,"middlesbrough","blackburn",1,2
20070811,6160,15,"sunderland","tottenham",1,0
20070811,6160,15,"westham","manchesterc",0,2
20070812,6161,15,"arsenal","fulham",2,1
20070812,6161,15,"chelsea","birmingham",3,2
20070812,6161,15,"manchesteru","reading",0,0
20070814,6163,15,"tottenham","everton",1,3
20070815,6164,15,"birmingham","sunderland",2,2
20070815,6164,15,"fulham","bolton",2,1
20070815,6164,15,"manchesterc","derby",1,0
20070815,6164,15,"portsmouth","manchesteru",1,1
20070815,6164,15,"reading","chelsea",1,2
20070815,6164,15,"wigan","middlesbrough",1,0
20070818,6167,15,"birmingham","westham",0,1
20070818,6167,15,"fulham","middlesbrough",1,2
20070818,6167,15,"newcastle","astonvilla",0,0
20070818,6167,15,"portsmouth","bolton",3,1
20070818,6167,15,"reading","everton",1,0
20070818,6167,15,"tottenham","derby",4,0
20070818,6167,15,"wigan","sunderland",3,0
20070819,6168,15,"blackburn","arsenal",1,1
20070819,6168,15,"liverpool","chelsea",1,1
20070819,6168,15,"manchesterc","manchesteru",1,0
20070825,6174,15,"arsenal","manchesterc",1,0
20070825,6174,15,"astonvilla","fulham",2,1
20070825,6174,15,"bolton","reading",3,0
